x23,x25,x4,x5,x13,x15,x30,x17,x18,x24,x27,x28,x29,x40,y
1.496681067,2.048927516,0.963910944,1.374168936,0,0,0,1,0.19557477,1.992222434,0,0,0,-0.924890246,1
-0.252287757,0.331263506,1.438829077,1.422285835,0,0,0,1,1.036182243,0.858223709,0,0,0,1.165158329,0
-0.982123919,0.010591651,0.764013177,1.118924243,0,0,1,1,-0.009234233,0.270981367,0,0,0,1.281727591,1
0.077457496,-0.597998194,-0.179437602,-0.17406769,0,0,0,1,-0.367738506,-0.762378447,0,1,0,-0.378247586,0
-0.982123919,-0.77941632,-1.725155356,-1.750818498,0,0,0,1,-0.123204553,-0.727080145,0,0,0,1.286926932,0
0.904898252,-0.239234841,-0.009388811,-0.148827598,0,0,1,1,-0.846103453,-0.762378447,0,0,0,0.977813253,0
-0.982123919,0.271055416,1.438829077,1.453105276,0,0,0,1,-1.786792915,0.176643201,1,0,0,-0.574718535,0
0.640222729,0.043270096,0.627325108,0.3828615,0,0,0,1,-0.254958529,-0.55631809,1,0,0,-0.921952045,0
-0.982123919,1.328126524,0.917232065,0.727081132,0,0,0,1,-1.886389915,1.238134341,0,0,0,0.88399774,0
0.77124151,-0.070638562,-0.179437602,-0.118593798,0,0,0,1,-0.50724793,-0.651130851,0,1,0,-0.83335378,0
-0.982123919,-1.242211998,-0.267251727,-0.155158595,0,0,0,1,-1.0846388,-0.762378447,0,0,0,1.426017407,1
-0.982123919,1.080333771,-0.152518742,-0.066564734,0,0,0,1,0.433385741,1.238134341,0,0,0,-1.060320877,0
0.558445906,-0.600461133,0.147094138,0.137995189,0,0,0,1,0.178351307,-0.762378447,0,0,0,1.387923605,0
0.65429186,1.043906472,-1.725155356,-1.750818498,0,0,0,1,0.549199801,1.992222434,1,0,0,0.495477265,0
-0.982123919,1.246242277,-0.29932446,-0.193427167,0,0,0,1,1.787141152,2.093869465,0,0,0,1.168333955,1
1.471180768,0.879623369,0.278235971,0.509081756,0,0,1,1,1.787141152,1.047047914,0,0,0,1.203853052,1
-0.982123919,0.820557093,0.493228896,0.777060133,0,0,0,1,1.036182243,1.238134341,1,0,0,-0.998994207,1
-0.982123919,-0.67131287,1.438829077,1.153382364,0,0,0,1,-0.290548646,-0.051662858,0,0,1,-0.923959788,1
1.774546401,1.902387955,-0.152518742,-0.066564734,0,0,0,1,0.470632246,1.624380099,0,1,0,-0.999003584,1
0.154837716,0.042219981,0.95626416,0.556265741,0,0,0,1,-0.815383487,0.494077321,1,0,0,1.186800455,0
0.300804948,0.415675492,-0.077434447,-0.039074429,0,0,0,1,1.332367429,-0.031017247,0,1,0,-0.574468883,1
-0.982123919,-0.45059355,1.185307351,1.141988841,0,0,1,1,-0.497547255,-0.759156514,0,0,0,0.804833829,1
1.013934016,0.063171743,0.198704148,0.036813249,0,0,1,1,0.306361428,-0.588295474,0,0,0,-0.834092654,1
-0.982123919,-1.362108925,0.032772709,0.073215911,0,0,1,1,0.406544941,-0.759156514,0,0,0,1.222859282,0
2.166723422,1.863641831,-0.535235469,-0.471837641,0,0,0,1,0.19557477,1.624380099,0,0,0,-0.833517646,1
1.957445102,0.959987847,1.438829077,1.453105276,0,0,0,1,0.19557477,-0.031017247,0,1,0,-0.380459111,1
1.215298451,0.691872869,0.378610872,0.633796458,0,0,0,1,1.186708929,0.349506877,0,0,0,0.900354557,0
1.68221773,0.775728003,0.215218664,0.43115229,0,0,1,1,-0.20457184,-0.137990391,0,0,0,-0.831752756,1
-0.982123919,0.761568499,1.044814599,1.453105276,0,0,0,1,-0.430655512,0.943092997,0,0,0,-0.924045215,1
1.957445102,1.074558432,0.011983444,0.181861078,0,0,0,1,0.718178762,0.367445124,0,1,0,-0.574753072,0
-0.982123919,0.02538172,-0.236680815,-0.118593798,0,0,0,1,-0.370042393,0.851914453,0,1,0,-0.924629709,1
0.037888066,-0.346409502,0.351070079,0.368840091,0,0,0,1,0.05319434,-0.759156514,0,1,0,0.94973376,1
-0.191614631,2.048927516,1.438829077,1.453105276,0,0,0,1,0.159108831,2.093869465,1,0,0,0.76338253,1
-0.982123919,-0.648799908,0.745556375,0.616776136,0,0,1,1,-0.286074965,-0.723248292,0,0,0,1.369680743,1
0.075698855,-0.546629327,-1.725155356,-1.750818498,0,0,0,1,-0.360838686,-0.759156514,0,1,0,-0.574725401,0
-0.982123919,0.32930305,1.023307241,0.575781567,0,0,0,1,-0.5687456,0.594767669,0,0,0,0.806675885,0
1.397317831,0.352768661,1.001392581,0.97615975,0,0,0,1,-1.268399811,-0.537982229,0,1,0,-0.719611413,1
-0.982123919,-0.196703985,1.093511387,1.453105276,0,0,0,1,-1.268399811,-0.537982229,0,0,1,1.339390615,1
1.472939409,0.822305757,-0.267251727,-0.155158595,0,0,1,1,1.787141152,-0.137990391,0,0,0,0.588979951,1
-0.982123919,-1.081128991,-0.236680815,-0.290020111,0,0,1,1,-1.247363436,-0.759156514,0,0,0,-0.924917689,1
-0.29449515,-0.119505341,-0.29932446,-0.365548815,0,0,0,1,-0.193734747,-0.057657035,1,0,0,-0.834222402,0
0.306960193,-0.319920899,-0.484303043,-0.412206882,0,0,0,1,0.549199801,-0.759156514,0,1,0,1.295734501,0
-0.982123919,-0.847066957,-1.725155356,-1.750818498,0,0,0,1,-0.591266263,-0.759156514,0,0,0,1.346048454,0
1.68221773,0.775728003,0.6062086,0.372895465,0,0,1,1,-0.20457184,-0.137990391,0,0,0,-0.831752934,1
1.68221773,1.108279433,0.392072761,0.403762812,0,0,1,1,0.470632246,1.224289286,0,0,0,-1.059343711,1
-0.982123919,-0.042668085,1.367092464,0.804117747,0,0,1,1,0.549199801,-0.384134307,0,0,0,0.572674131,1
0.964692058,1.387812453,0.979051678,1.035076461,0,0,0,1,-0.440105907,1.16260405,1,0,0,-0.72074472,0
0.27706329,-0.187806716,-0.333088427,-0.2336096,0,0,0,1,-0.926387947,-0.759156514,0,1,0,-0.110634953,1
0.964692058,0.279992923,0.308097112,0.256057145,0,0,0,1,0.19557477,-0.405938687,1,0,0,-0.922146962,1
-0.982123919,1.231917917,1.438829077,1.453105276,0,0,0,1,1.610877287,2.093869465,0,0,0,-0.922567419,1
1.874788958,2.048927516,0.351070079,0.18877098,0,0,0,1,1.610877287,2.093869465,1,0,0,-0.380449581,1
1.412266282,0.630184336,0.843321741,0.683447286,0,0,0,1,-0.215449948,0.108290821,0,0,1,-0.992646087,1
-0.982123919,-0.412820272,-0.406664822,-0.320793498,0,0,0,1,1.787141152,0.372416024,0,1,0,-0.834204051,1
1.472939409,0.881348626,0.456569418,0.509081756,0,0,1,1,-0.20457184,0.594767669,0,0,0,-0.831570272,1
-0.982123919,1.303089013,-1.725155356,-1.750818498,0,0,0,1,1.610877287,2.093869465,0,0,0,0.676448444,0
1.957445102,1.28894428,0.884993375,1.273121377,0,0,0,1,0.19557477,0.851914453,0,1,0,-0.719613389,1
-0.982123919,2.048927516,1.438829077,1.453105276,0,0,0,1,0.51099667,2.093869465,0,0,0,0.552537257,1
1.076365784,1.617584461,0.468948391,0.451153994,0,0,0,1,1.787141152,2.093869465,0,0,0,-1.060675744,1
0.968209341,-0.208969688,-1.725155356,-1.750818498,0,0,0,1,-0.404841638,-0.759156514,0,0,0,1.391806309,1
-0.142372673,-0.66880502,0.091991775,-0.135578908,0,0,0,1,0.470632246,-0.759156514,0,0,0,1.426017407,0
1.519543405,0.358614757,0.364945808,0.616776136,0,0,0,1,1.787141152,-0.537982229,0,1,0,1.011055708,1
0.469634518,-0.364940096,0.262911185,0.177227218,0,0,1,1,-0.213271022,-0.723248292,0,0,0,0.458387446,0
-0.982123919,-1.335128158,-0.009388811,0.155833711,0,0,0,1,-0.63182937,-0.15412207,1,0,0,-0.99831253,0
1.691010937,0.939608203,-0.054049676,-0.15928126,0,0,0,1,0.549199801,0.273011234,1,0,0,-0.834254345,0
1.472939409,0.640223267,-0.12659977,0.013762535,0,0,1,1,-0.060509641,-0.085553893,0,0,0,-0.573804638,0
1.485249898,1.215148335,1.438829077,1.453105276,0,0,0,1,0.549199801,0.851914453,1,0,0,-1.060640211,1
-0.202166479,-0.940053439,1.438829077,1.453105276,0,0,0,1,-0.26825179,-0.723248292,0,0,0,1.426017407,0
0.843345805,0.190762532,0.351070079,0.354414855,0,0,1,1,-0.025549584,-0.384134307,0,0,0,-0.834245636,1
0.384340412,0.040118951,-0.475438115,-0.401800211,0,0,0,1,1.744464401,0.950176669,0,0,0,1.379095971,1
2.028670076,1.673640765,0.940813591,1.344557569,0,0,0,1,-0.248335386,1.624380099,0,0,0,-0.923584447,0
1.774546401,1.571948837,0.091991775,0.101565439,0,0,0,1,0.470632246,1.224289286,0,0,1,-0.923511467,0
1.255747202,0.675628997,1.438829077,1.453105276,0,0,0,1,-0.054311118,-0.062021492,1,0,0,-0.834260176,0
-0.940795847,-0.746029254,0.164659087,0.368840091,0,0,0,1,-2.032635383,-0.759156514,1,0,0,-0.720739301,0
-0.389461783,-0.778126873,0.540009612,0.226792743,0,0,0,1,0.145572089,-0.381196372,0,0,0,1.40427654,0
-0.982123919,-0.724353414,-1.725155356,-1.750818498,0,0,0,1,1.186708929,-0.433205005,0,0,0,1.426017407,1
-0.982123919,-0.769112736,1.438829077,1.453105276,0,0,0,1,0.470632246,-0.55631809,0,0,1,1.39867522,1
-0.982123919,0.80127548,1.438829077,1.453105276,0,0,0,1,0.19557477,0.851914453,0,0,0,-1.060622584,0
-0.982123919,-0.457716123,0.198704148,0.41077802,0,0,0,1,-0.226369569,-0.759156514,0,1,0,-0.833480969,1
0.968209341,-0.188917808,-0.29932446,-0.193427167,0,0,0,1,-1.075143031,-0.759156514,0,0,0,1.426017407,0
-0.115993053,0.974366728,0.431308251,0.699553422,0,0,0,1,0.523194666,0.570980506,0,0,0,-0.719554798,1
-0.982123919,0.15718724,1.438829077,1.453105276,0,0,0,1,0.19557477,-0.384134307,0,0,1,-0.922378051,1
0.146923829,-0.210086595,0.351070079,0.599506728,0,0,1,1,0.470632246,-0.580893892,0,0,0,-1.038501602,0
-0.341099146,-0.523609018,0.431308251,0.699553422,0,0,0,1,0.047206653,-0.759156514,1,0,0,1.379560234,0
0.088009344,0.267077081,1.438829077,1.184032965,0,0,0,1,0.19557477,-0.405938687,1,0,0,-0.720729504,0
-0.982123919,0.356666956,-0.447118195,-0.368500823,0,0,0,1,0.04320857,1.303108388,1,0,0,-0.83425252,0
1.874788958,1.02724939,1.438829077,1.453105276,0,0,0,1,1.186708929,0.594767669,1,0,0,-0.720713541,0
-0.982123919,-1.943287458,0.091991775,0.173089683,0,0,0,1,0.375880765,-0.759156514,0,0,0,1.316252528,0
-0.982123919,-0.540558332,-0.333088427,-0.2336096,0,0,0,1,-0.670497359,0.3330039,0,0,0,0.512297487,0
-0.081699546,-0.473192302,-0.267251727,-0.375934089,0,0,0,1,-0.235135495,-0.657405472,0,1,0,-0.720737346,0
0.776517434,-0.413995283,-0.207453822,-0.222558184,0,0,0,1,1.787141152,-0.761089359,0,0,0,1.359437607,0
2.16408546,2.048927516,1.438829077,1.453105276,0,0,0,1,1.610877287,2.043716582,0,0,0,-0.834262346,1
-0.982123919,-0.840510338,0.627325108,0.108243643,0,0,1,1,-1.233486921,-0.414810487,0,0,0,-1.060651275,1
-0.349013032,-0.457716123,0.336975753,0.325182298,0,0,1,1,0.029175323,-0.414810487,0,0,0,-1.059955188,1
-0.982123919,-0.395236504,0.336975753,-0.002043008,0,0,0,1,-1.634944074,-0.657405472,1,0,0,-0.834230922,0
-0.982123919,-0.295887246,0.627325108,0.327186333,0,0,1,1,-0.483065565,-0.170313123,0,0,0,-0.720726019,1
-0.982123919,-0.820907097,0.627325108,0.355064974,0,0,0,1,-1.254345616,-0.657405472,0,1,0,-0.998917687,1
0.783551999,0.462488837,0.293294343,-0.022921996,0,0,1,1,-0.483065565,-0.170313123,0,0,0,-0.720602945,0
-0.982123919,-0.42930202,0.032772709,-0.0423409,0,0,0,1,-2.005193758,-0.761089359,1,0,0,-0.574717488,0
-0.982123919,-1.042256978,-0.267251727,-0.264295525,0,0,0,1,1.473624818,-0.761089359,0,0,0,1.423139562,0
1.013934016,0.020105641,0.468948391,0.746637313,0,0,0,1,-0.952876702,-0.761089359,0,1,0,-0.379828365,0
-0.982123919,-1.473602641,-0.333088427,-0.275960578,0,0,0,1,-0.704536853,-0.761089359,0,0,0,1.407537843,0
-0.982123919,1.716856034,0.091991775,0.279619646,0,0,0,1,-0.586243612,2.093869465,0,0,0,-0.922581917,0
-0.982123919,0.489954246,0.799988293,0.777060133,0,0,0,1,0.549199801,0.127699407,0,0,0,-0.834213216,0
-0.982123919,-0.98196565,-0.29932446,-0.365548815,0,0,0,1,-0.393191182,-0.062567349,1,0,0,-1.060590332,0
0.050198555,0.073607955,1.438829077,1.453105276,0,0,0,1,-0.524314628,-0.298018726,0,1,0,-0.57473871,1
-0.170510935,2.048927516,-0.152518742,-0.017496913,0,0,0,1,1.610877287,2.093869465,0,1,0,-1.060676018,1
-0.982123919,-1.074158219,-0.207453822,-0.083557215,0,0,0,1,1.787141152,-0.761089359,0,0,0,1.391918152,0
0.532066286,-0.578350017,0.147094138,0.347237035,0,0,0,1,0.461798458,-0.761089359,0,0,0,1.346745527,1
-0.982123919,-1.20885967,0.717246708,1.059553085,0,0,1,1,-0.376965967,-0.761089359,0,0,0,0.65843976,0
-0.982123919,-1.330650434,0.278235971,0.509081756,0,0,0,1,-1.247363436,-0.761089359,0,0,1,1.135687826,1
-0.022785061,-0.778126873,-0.36877385,-0.427040501,0,0,0,1,-0.060509641,-0.761089359,0,1,0,-0.574737032,0
-0.982123919,0.64295711,1.438829077,1.453105276,0,0,0,1,-0.891598737,1.657110737,0,0,0,0.751629965,1
-0.982123919,-1.351592994,0.540009612,0.628036948,0,0,0,1,-0.704536853,-0.761089359,0,0,0,1.426017407,0
-0.982123919,-1.509445022,-1.725155356,-1.750818498,0,0,1,1,-1.922123457,-0.761089359,0,0,0,1.319643505,0
-0.982123919,-1.664619696,-1.725155356,-1.750818498,0,0,0,1,-2.068464343,-0.761089359,0,0,0,1.426017407,1
-0.982123919,-1.4243118,0.540009612,0.53989888,0,0,0,1,-0.404841638,-0.760444973,0,0,0,1.426017407,0
-0.982123919,-0.253888126,0.627325108,0.310819222,0,0,0,1,-1.634944074,0.59334367,0,1,0,-1.060621086,0
-0.982123919,0.294846683,-0.536215095,-0.472981872,0,0,0,1,-1.681710189,0.567641115,0,0,0,-0.716602191,1
-0.982123919,-1.794438164,-0.47985335,-0.406984338,0,0,1,1,0.019113161,-0.761089359,0,0,0,1.003786205,0
-0.982123919,-1.636938656,0.336975753,0.23193323,0,0,0,1,-0.704536853,-0.761089359,0,0,0,0.765004873,0
-0.982123919,-0.347565157,-0.406664822,-0.344259506,0,0,0,1,1.787141152,-0.150222803,1,0,0,-0.924895303,0
-0.982123919,0.811803269,1.438829077,1.453105276,0,0,0,1,1.610877287,2.043716582,1,0,0,-0.720701608,0
-0.502014829,-0.590618623,-0.333088427,-0.426505263,0,0,0,1,-0.342525055,-0.657405472,1,0,0,-0.834215143,0
-0.982123919,-1.374163913,1.107063489,0.816413285,0,0,1,1,-1.149242619,-0.761089359,0,0,0,1.227513288,0
-0.982123919,-0.748587318,0.336975753,0.379479224,0,0,1,1,-1.634944074,-0.761089359,0,0,0,-0.574733541,1
-0.982123919,-1.615913222,-0.236680815,-0.272919248,0,0,0,1,0.051199699,-0.761089359,0,1,0,-0.924937883,0
0.10823372,2.048927516,0.278235971,0.368840091,0,0,0,1,1.787141152,2.093869465,0,0,0,0.440067107,0
-0.982123919,-0.540558332,-0.12659977,-0.033549232,0,0,0,1,-0.195898908,-0.539202083,0,0,1,1.289301495,1
-0.982123919,-1.866349423,1.438829077,1.306200309,0,0,0,1,-1.254345616,-0.657405472,1,0,0,-0.924688888,0
-0.982123919,-0.526025903,0.262911185,0.053725968,0,0,1,1,-0.760620975,-0.728997453,0,0,0,-0.834090099,0
0.703533817,-0.219032951,0.032772709,0.013762535,0,0,1,1,-0.270473474,-0.761089359,0,0,0,-0.720627884,0
-0.982123919,1.445965186,0.247308431,0.470799484,0,0,0,1,1.186708929,2.093869465,0,0,0,-0.574591479,0
0.956778172,-0.149108696,-0.031384733,0.12908559,0,0,0,1,-1.946795212,-0.014784927,0,0,0,1.426017407,1
0.466996556,-0.29474636,-0.267251727,-0.290907515,0,0,0,1,-0.381591667,-0.014784927,0,0,0,1.426017407,1
0.768603547,0.999627717,1.438829077,1.453105276,0,0,0,1,0.438730065,2.093869465,1,0,0,-0.999030205,1
0.969967982,-0.308458387,0.091991775,0.006978601,0,0,0,1,0.112462477,-0.761089359,0,0,0,1.426017407,0
-0.982123919,-0.800106078,-0.333088427,-0.2336096,0,0,1,1,-0.386225405,-0.761089359,0,0,0,-0.72067869,0
0.961174776,-0.012757702,0.431308251,0.294419512,0,0,0,1,-0.077101107,-0.657405472,1,0,0,1.185861458,0
0.265632121,-0.447037041,-0.267251727,-0.155158595,0,0,0,1,-0.571237643,-0.761089359,0,1,0,-0.380452019,0
-0.982123919,-0.039452963,-0.009388811,0.155833711,0,0,1,1,0.537086547,-0.609339766,0,0,0,-0.834169645,1
-0.982123919,-0.014886954,-0.101596236,0.043972552,0,0,1,1,-1.078302868,0.59334367,0,0,0,0.909764825,0
0.487220931,0.081938024,-1.725155356,-1.750818498,0,0,1,1,-0.593781501,-0.10865984,0,0,0,1.164267548,1
-0.982123919,0.723284957,-0.207453822,-0.083557215,0,0,0,1,-0.891598737,1.657110737,0,0,0,-0.718266582,0
-0.982123919,-1.596613106,0.262911185,0.490103997,0,0,0,1,-0.606397158,-0.761089359,0,0,0,1.27942514,0
-0.982123919,-0.185585444,-0.236680815,-0.118593798,0,0,0,1,0.470632246,0.567641115,0,0,0,-0.924794846,1
0.323667285,2.048927516,0.278235971,0.194619053,0,0,0,1,0.88023016,2.093869465,1,0,0,-1.06067535,1
-0.982123919,0.547156427,0.745556375,0.464159016,0,0,0,1,1.787141152,0.640590798,1,0,0,-0.999017443,1
0.768603547,0.589793151,1.051896291,1.039268263,0,0,0,1,-0.288310904,1.197336402,0,1,0,-0.720746607,1
-0.982123919,-0.225755714,1.086676797,0.60592601,0,0,0,1,0.304513195,0.266919002,1,0,0,-1.051419411,0
1.39555919,0.322434271,1.234807626,1.13625773,0,0,1,1,-0.591266263,-0.287087863,0,0,0,-0.833923122,1
0.533824927,0.209971981,-0.236680815,-0.118593798,0,0,1,1,-0.358542675,-0.341441037,0,0,0,-0.834055848,1
-0.982123919,0.01270777,0.456569418,0.223597235,0,0,0,1,0.189843494,1.299380947,0,0,0,-0.923203129,1
-0.335823222,0.262098857,-0.406664822,-0.438921434,0,0,1,1,1.787141152,1.168549935,0,0,0,-0.834090126,1
-0.982123919,-1.383231072,1.311265847,1.453105276,0,0,0,1,-0.678308246,-0.761089359,0,0,1,-0.561886275,1
1.407869679,0.516305975,1.311265847,1.453105276,0,0,0,1,-0.952876702,-0.287087863,0,0,1,-0.712359361,1
-0.982123919,-1.131702058,-0.333088427,-0.2336096,0,0,1,1,-0.760620975,-0.728997453,0,0,0,-0.83419493,1
0.961174776,-0.070638562,0.431308251,0.292811117,0,0,0,1,0.047206653,-0.761089359,1,0,0,1.379557059,0
0.532066286,-0.67884609,0.431308251,0.022627608,0,0,0,1,0.178351307,-0.761089359,0,0,0,1.377159871,0
-0.766690353,0.730433051,1.438829077,1.453105276,0,0,0,1,1.186708929,0.127699407,0,0,1,-0.834133633,1
-0.982123919,-0.479160776,1.438829077,1.453105276,0,0,0,1,-1.344278491,-0.014784927,0,0,0,1.351938502,0
0.000956597,-0.064166875,0.164659087,0.041294391,0,0,0,1,0.170667723,0.59334367,0,0,0,1.407796616,0
-0.982123919,-0.108595442,0.736204866,0.437793214,0,0,1,1,-0.116875706,-0.445711738,0,0,0,-0.998978784,1
-0.982123919,-1.121815145,-0.450899365,-0.372951578,0,0,1,1,-0.04606596,-0.728997453,0,0,0,-0.924826995,0
-0.982123919,1.013878557,1.127106783,1.453105276,0,0,0,1,0.718178762,2.093869465,1,0,0,-1.059481684,0
-0.982123919,-0.772973371,0.032772709,0.20721374,0,0,1,1,-0.760620975,-0.761089359,0,0,0,-0.834155851,1
-0.982123919,-0.409297315,-0.36877385,-0.275960578,0,0,1,1,0.118329827,-0.728997453,0,0,0,-1.060643779,0
-0.982123919,-1.405997058,-0.479410286,-0.406464208,0,0,1,1,-0.376965967,-0.761089359,0,0,0,-0.834249063,0
1.020968582,1.206339245,1.438829077,1.453105276,0,0,0,1,-0.072944721,1.316753895,0,1,0,-1.060355393,1
1.475577371,0.67472477,0.147094138,0.347237035,0,0,1,1,-0.917634983,-0.264737384,0,0,0,-1.041485293,1
-0.205683762,-0.275400586,-1.725155356,-1.750818498,0,0,0,1,0.718178762,-0.034813247,0,1,0,-0.924959191,0
-0.982123919,-2.095031776,-0.36877385,-0.275960578,0,0,0,1,0.337632353,-0.764312864,0,0,0,1.015547115,0
-0.982123919,-0.398747067,0.364945808,0.212456041,0,0,0,1,-2.470773252,0.588118825,0,0,0,-0.720641791,1
-0.982123919,-0.601693181,-1.725155356,-1.750818498,0,0,0,1,1.787141152,2.093869465,0,0,0,1.390877334,0
0.793224526,0.576861504,0.336975753,0.164500065,0,0,1,1,0.271075017,1.257374475,0,0,0,-0.99872148,1
0.793224526,0.280984807,0.431308251,0.28542626,0,0,0,1,1.787141152,-0.206258189,1,0,0,-0.83424945,0
-0.041250795,0.156165575,0.336975753,0.279619646,0,0,1,1,0.271075017,1.257374475,0,0,0,-0.924944582,0
-0.982123919,0.449166068,-0.152518742,-0.017496913,0,0,0,1,-0.606397158,0.318956264,0,0,0,0.967745248,1
-0.982123919,0.107862099,0.85178408,1.230707617,0,0,0,1,0.393950358,0.932893237,0,0,0,1.396084641,1
0.336857096,0.46723689,0.181856467,0.390013602,0,0,0,1,1.332367429,-0.034813247,0,1,0,-0.720718664,0
0.896984366,-0.205620814,1.438829077,1.050425133,0,0,0,1,-1.247363436,-0.764312864,0,1,0,0.881632667,1
-0.982123919,-0.724353414,-0.333088427,-0.2336096,0,0,1,1,-0.717764546,-0.732195017,0,0,0,0.893398266,0
-0.982123919,0.274036697,0.791107882,1.153382364,0,0,0,1,-0.670497359,0.318956264,0,0,0,0.771319663,1
0.549652699,0.662952589,-0.29932446,-0.193427167,0,0,0,1,0.88023016,2.093869465,0,0,0,1.426017407,1
0.928639911,1.99653214,1.438829077,1.453105276,0,0,0,1,-0.005168782,1.648556608,0,0,0,-0.999045412,1
-0.982123919,-1.065810213,-1.725155356,-1.750818498,0,0,1,1,1.473624818,-0.764312864,0,0,0,-0.568213299,1
-0.982123919,-1.699110566,1.438829077,1.453105276,0,0,0,1,-0.191572207,-0.764312864,0,0,0,1.426017407,0
0.968209341,-0.239234841,-1.725155356,-1.750818498,0,0,0,1,0.377691854,-0.764312864,0,0,0,1.426017407,0
-0.982123919,-0.552709675,-0.152518742,-0.29224057,0,0,0,1,-0.88872604,-0.764312864,1,0,0,-0.715370291,0
-0.10016528,-0.091199997,0.147094138,0.347237035,0,0,0,1,0.88023016,-0.668094764,1,0,0,-0.834259708,0
1.948651895,1.100899081,-1.725155356,-1.750818498,0,0,0,1,1.787141152,0.526427818,0,1,0,-0.923566835,0
-0.982123919,-0.780706196,-0.538671851,-0.475850979,0,0,0,1,0.182186445,-0.478645721,1,0,0,0.768569012,0
-0.982123919,-1.861164235,-0.236680815,-0.118593798,0,0,0,1,-2.046750614,-0.764312864,0,0,0,1.426017407,0
0.073060893,-0.024482257,0.993993948,0.975256863,0,0,0,1,0.88023016,-0.668094764,1,0,0,-0.380451373,1
0.073060893,1.104180745,0.262911185,0.490103997,0,0,0,1,0.88023016,1.648556608,0,0,0,-0.997143944,1
-0.982123919,1.03058581,0.262911185,0.12908559,0,0,0,1,-0.586243612,1.648556608,1,0,0,-0.999022683,1
1.56526808,1.53257614,1.438829077,1.453105276,0,0,0,1,0.530147063,0.588118825,0,0,0,0.872231373,1
1.47469805,0.437713274,0.011983444,0.181861078,0,0,0,1,1.787141152,-0.537982229,0,0,1,0.9706969,1
0.864449501,0.060035739,-0.152518742,-0.18795958,0,0,0,1,-0.230749154,-0.60437839,1,0,0,-0.718928126,0
-0.982123919,-1.666254637,-0.333088427,-0.2336096,0,0,0,1,-0.087517158,-0.446904804,0,0,0,0.987564577,0
-0.982123919,-1.03122353,0.493228896,0.319371165,0,0,0,1,-0.372348261,-0.764312864,0,0,0,1.426017407,0
-0.982123919,-1.103522264,-0.504771001,-0.437289246,0,0,0,1,-0.66789955,-0.764312864,0,0,0,1.426017407,0
-0.982123919,-1.667890321,0.493228896,0.343301187,0,0,0,1,-2.068464343,-0.764312864,0,0,0,1.426017407,0
0.65517118,1.950376686,-0.406664822,-0.344259506,0,0,0,1,-0.079181444,1.648556608,0,0,0,-0.924957931,1
-0.982123919,1.791530627,0.95626416,0.806762549,0,0,0,1,-0.440105907,1.215039453,0,0,0,-0.720713699,1
0.271787365,-0.085779067,0.198704148,0.41077802,0,0,0,1,-0.926387947,-0.764312864,0,1,0,-0.376336292,1
-0.982123919,-0.52240113,1.185307351,1.453105276,0,0,1,1,-1.818864077,-0.764312864,0,0,0,-0.572752144,1
-0.982123919,0.56389082,0.893141372,0.316228623,0,0,0,1,-1.223154886,0.269458391,1,0,0,-0.720737591,0
0.554928623,1.289731261,0.351070079,0.181861078,0,0,0,1,-0.397845212,1.299380947,0,1,0,-0.574752242,0
-0.982123919,-0.550276411,-0.031384733,0.12908559,0,0,0,1,-0.358542675,-0.559382028,0,0,1,0.997309871,1
0.657809142,1.839960573,0.668272169,0.997522955,0,0,0,1,0.297110401,2.093869465,0,1,0,-0.92472103,0
-0.982123919,-0.666298778,0.110782437,0.302651873,0,0,1,1,-0.372348261,-0.764312864,0,0,0,-0.574725723,0
-0.982123919,-1.425842155,0.336975753,0.216679616,0,0,0,1,-0.395517175,-0.764312864,0,0,0,1.426017407,1
1.040313636,0.9701425,-0.077434447,0.073215911,0,0,1,1,1.186708929,1.143873778,0,0,0,-1.060040678,1
0.968209341,-0.007439388,-1.725155356,-1.750818498,0,0,0,1,-1.946795212,-0.732195017,0,0,0,1.300780788,0
2.159688857,1.765352914,1.438829077,1.453105276,0,0,0,1,-1.750609237,0.564776975,0,0,0,-0.380251115,1
0.968209341,-0.315331971,-0.406664822,-0.320793498,0,0,0,1,0.112462477,-0.764312864,0,0,0,1.426017407,0
-0.982123919,-0.024482257,0.278235971,0.244067423,0,0,0,1,1.473624818,0.367445124,0,1,0,-0.826154402,1
1.610113434,1.136051169,1.438829077,1.453105276,0,0,0,1,1.787141152,1.168549935,1,0,0,-0.833140734,0
-0.102803243,-0.747308075,-0.447118195,-0.368500823,0,0,1,1,0.549199801,-0.764312864,0,0,0,-0.720732866,1
0.968209341,-0.150209258,0.493228896,0.368840091,0,0,0,1,-1.797369531,-0.764312864,0,0,0,1.426017407,0
-0.982123919,-1.165798662,-0.101596236,-0.118593798,0,0,0,1,0.377691854,-0.764312864,0,0,0,1.426017407,1
1.378852097,0.248128341,-0.207453822,-0.083557215,0,0,0,1,-0.062578622,-0.764312864,0,1,0,-0.10692867,1
1.613630717,0.233108113,1.146820191,1.113098907,0,0,1,1,-1.96579132,-0.764312864,0,0,0,-0.110600485,0
0.98051983,1.303089013,-0.536215095,-0.472981872,0,0,0,1,-0.891598737,1.648556608,0,0,0,0.640053074,1
-0.982123919,-0.475578614,-0.077434447,-0.263010258,0,0,1,1,0.549199801,-0.263022903,0,0,0,-0.834234641,0
-0.982123919,-1.067200269,0.754825237,0.658878739,0,0,0,1,-0.062578622,-0.764312864,0,1,0,1.367054082,0
